Entity,Code,Day,people_vaccinated
North Dakota,,2021-05-12,306183
North Dakota,,2021-05-13,306982
North Dakota,,2021-05-14,307756
North Dakota,,2021-05-15,308900
North Dakota,,2021-05-16,309724
North Dakota,,2021-05-17,309962
North Dakota,,2021-05-18,310007
North Dakota,,2021-05-19,310678
North Dakota,,2021-05-20,312423
North Dakota,,2021-05-21,313384
Northern Mariana Islands,MNP,2021-01-12,1094
Northern Mariana Islands,MNP,2021-01-13,1141
Northern Mariana Islands,MNP,2021-01-14,3455
Northern Mariana Islands,MNP,2021-01-15,3760
Northern Mariana Islands,MNP,2021-01-19,4453
Northern Mariana Islands,MNP,2021-01-20,4569
Northern Mariana Islands,MNP,2021-01-21,4606
Northern Mariana Islands,MNP,2021-01-22,4700
Northern Mariana Islands,MNP,2021-01-23,5019
Northern Mariana Islands,MNP,2021-01-24,5369
Northern Mariana Islands,MNP,2021-01-25,5474
Northern Mariana Islands,MNP,2021-01-26,5679
Northern Mariana Islands,MNP,2021-01-27,5966
Northern Mariana Islands,MNP,2021-01-28,6189
Northern Mariana Islands,MNP,2021-01-29,6486
Northern Mariana Islands,MNP,2021-01-30,6671
Northern Mariana Islands,MNP,2021-01-31,6896
Northern Mariana Islands,MNP,2021-02-01,6897
Northern Mariana Islands,MNP,2021-02-02,7062
Northern Mariana Islands,MNP,2021-02-03,7271
Northern Mariana Islands,MNP,2021-02-04,7561
Northern Mariana Islands,MNP,2021-02-05,7633
Northern Mariana Islands,MNP,2021-02-06,7770
Northern Mariana Islands,MNP,2021-02-07,7847
Northern Mariana Islands,MNP,2021-02-08,7860
Northern Mariana Islands,MNP,2021-02-09,8023
Northern Mariana Islands,MNP,2021-02-10,8174
Northern Mariana Islands,MNP,2021-02-11,8344
Northern Mariana Islands,MNP,2021-02-12,8497
Northern Mariana Islands,MNP,2021-02-13,8596
Northern Mariana Islands,MNP,2021-02-14,8604
Northern Mariana Islands,MNP,2021-02-16,8945
Northern Mariana Islands,MNP,2021-02-17,9043
Northern Mariana Islands,MNP,2021-02-18,9187
Northern Mariana Islands,MNP,2021-02-19,9310
Northern Mariana Islands,MNP,2021-02-20,9310
Northern Mariana Islands,MNP,2021-02-21,9575
Northern Mariana Islands,MNP,2021-02-22,9570
Northern Mariana Islands,MNP,2021-02-23,9691
Northern Mariana Islands,MNP,2021-02-24,9991
Northern Mariana Islands,MNP,2021-02-25,10124
Northern Mariana Islands,MNP,2021-02-26,10389
Northern Mariana Islands,MNP,2021-02-27,10554
Northern Mariana Islands,MNP,2021-02-28,10707
Northern Mariana Islands,MNP,2021-03-01,10926
Northern Mariana Islands,MNP,2021-03-02,11073
Northern Mariana Islands,MNP,2021-03-03,11256
Northern Mariana Islands,MNP,2021-03-04,11423
Northern Mariana Islands,MNP,2021-03-05,11598
Northern Mariana Islands,MNP,2021-03-06,11937
Northern Mariana Islands,MNP,2021-03-07,11937
Northern Mariana Islands,MNP,2021-03-08,11937
Northern Mariana Islands,MNP,2021-03-09,12062
Northern Mariana Islands,MNP,2021-03-10,12277
Northern Mariana Islands,MNP,2021-03-11,12429
Northern Mariana Islands,MNP,2021-03-12,12628
Northern Mariana Islands,MNP,2021-03-13,12858
Northern Mariana Islands,MNP,2021-03-14,12956
Northern Mariana Islands,MNP,2021-03-15,12956
Northern Mariana Islands,MNP,2021-03-16,13159
Northern Mariana Islands,MNP,2021-03-17,13356
Northern Mariana Islands,MNP,2021-03-18,13558
Northern Mariana Islands,MNP,2021-03-19,13722
Northern Mariana Islands,MNP,2021-03-20,14072
Northern Mariana Islands,MNP,2021-03-21,14415
Northern Mariana Islands,MNP,2021-03-22,14511
Northern Mariana Islands,MNP,2021-03-23,14676
Northern Mariana Islands,MNP,2021-03-24,14895
Northern Mariana Islands,MNP,2021-03-25,15143
Northern Mariana Islands,MNP,2021-03-26,15398
Northern Mariana Islands,MNP,2021-03-27,15695
Northern Mariana Islands,MNP,2021-03-28,16007
Northern Mariana Islands,MNP,2021-03-29,16121
Northern Mariana Islands,MNP,2021-03-30,16374
Northern Mariana Islands,MNP,2021-03-31,16550
Northern Mariana Islands,MNP,2021-04-01,16759
Northern Mariana Islands,MNP,2021-04-02,16759
Northern Mariana Islands,MNP,2021-04-03,16998
Northern Mariana Islands,MNP,2021-04-04,17362
Northern Mariana Islands,MNP,2021-04-05,17362
Northern Mariana Islands,MNP,2021-04-06,17645
Northern Mariana Islands,MNP,2021-04-07,17918
Northern Mariana Islands,MNP,2021-04-08,18204
Northern Mariana Islands,MNP,2021-04-09,18433
Northern Mariana Islands,MNP,2021-04-10,18670
Northern Mariana Islands,MNP,2021-04-11,18904
Northern Mariana Islands,MNP,2021-04-12,18905
Northern Mariana Islands,MNP,2021-04-13,19174
Northern Mariana Islands,MNP,2021-04-14,19445
Northern Mariana Islands,MNP,2021-04-15,19715
Northern Mariana Islands,MNP,2021-04-16,19886
Northern Mariana Islands,MNP,2021-04-17,20227
Northern Mariana Islands,MNP,2021-04-18,20549
Northern Mariana Islands,MNP,2021-04-19,20549
Northern Mariana Islands,MNP,2021-04-20,20687
Northern Mariana Islands,MNP,2021-04-21,20835
Northern Mariana Islands,MNP,2021-04-22,20999
Northern Mariana Islands,MNP,2021-04-23,21301
Northern Mariana Islands,MNP,2021-04-24,21428
Northern Mariana Islands,MNP,2021-04-25,21548
Northern Mariana Islands,MNP,2021-04-26,21548
Northern Mariana Islands,MNP,2021-04-27,21697
Northern Mariana Islands,MNP,2021-04-28,21792
Northern Mariana Islands,MNP,2021-04-29,21961
Northern Mariana Islands,MNP,2021-04-30,22090
Northern Mariana Islands,MNP,2021-05-01,22205
Northern Mariana Islands,MNP,2021-05-02,22477
Northern Mariana Islands,MNP,2021-05-03,22477
Northern Mariana Islands,MNP,2021-05-04,22653
Northern Mariana Islands,MNP,2021-05-05,22745
Northern Mariana Islands,MNP,2021-05-06,22872
Northern Mariana Islands,MNP,2021-05-07,23018
Northern Mariana Islands,MNP,2021-05-08,23135
Northern Mariana Islands,MNP,2021-05-09,23351
Northern Mariana Islands,MNP,2021-05-10,23351
Northern Mariana Islands,MNP,2021-05-11,23448
Northern Mariana Islands,MNP,2021-05-12,23531
Northern Mariana Islands,MNP,2021-05-13,23627
Northern Mariana Islands,MNP,2021-05-14,23754
Northern Mariana Islands,MNP,2021-05-15,23921
Northern Mariana Islands,MNP,2021-05-16,24108
Northern Mariana Islands,MNP,2021-05-17,24109
Northern Mariana Islands,MNP,2021-05-18,24334
Northern Mariana Islands,MNP,2021-05-19,24535
Northern Mariana Islands,MNP,2021-05-20,24665
Northern Mariana Islands,MNP,2021-05-21,24778
Ohio,,2021-01-12,311867
Ohio,,2021-01-13,329295
Ohio,,2021-01-14,338961
Ohio,,2021-01-15,361818
Ohio,,2021-01-19,444812
Ohio,,2021-01-20,456424
Ohio,,2021-01-21,456424
Ohio,,2021-01-22,500557
Ohio,,2021-01-23,535544
Ohio,,2021-01-24,575488
Ohio,,2021-01-25,608379
Ohio,,2021-01-26,627390
Ohio,,2021-01-27,657075
Ohio,,2021-01-28,683323
Ohio,,2021-01-29,716677
Ohio,,2021-01-30,759337
Ohio,,2021-01-31,789605
Ohio,,2021-02-01,824597
Ohio,,2021-02-02,854741
Ohio,,2021-02-03,883630
Ohio,,2021-02-04,908994
Ohio,,2021-02-05,936321
Ohio,,2021-02-06,975620
Ohio,,2021-02-07,1006750
Ohio,,2021-02-08,1038595
Ohio,,2021-02-09,1059251
Ohio,,2021-02-10,1077597
Ohio,,2021-02-11,1107677
Ohio,,2021-02-12,1162381
Ohio,,2021-02-13,1200949
Ohio,,2021-02-14,1241257
Ohio,,2021-02-16,1308980
Ohio,,2021-02-17,1325650
Ohio,,2021-02-18,1343458
Ohio,,2021-02-19,1432292
Ohio,,2021-02-20,1460227
Ohio,,2021-02-21,1486509
Ohio,,2021-02-22,1498985
Ohio,,2021-02-23,1511089
Ohio,,2021-02-24,1535852
Ohio,,2021-02-25,1562236
Ohio,,2021-02-26,1593638
Ohio,,2021-02-27,1638626
Ohio,,2021-02-28,1686825
Ohio,,2021-03-01,1723002
Ohio,,2021-03-02,1755260
Ohio,,2021-03-03,1794044
Ohio,,2021-03-04,1829145
Ohio,,2021-03-05,1874115
Ohio,,2021-03-06,1943411
Ohio,,2021-03-07,2001222
Ohio,,2021-03-08,2042646
Ohio,,2021-03-09,2070097
Ohio,,2021-03-10,2109012
Ohio,,2021-03-11,2161650
Ohio,,2021-03-12,2232778
Ohio,,2021-03-13,2319341
Ohio,,2021-03-14,2388057
Ohio,,2021-03-15,2441898
Ohio,,2021-03-16,2466334
Ohio,,2021-03-17,2507736
Ohio,,2021-03-18,2574120
Ohio,,2021-03-19,2646831
Ohio,,2021-03-20,2728608
Ohio,,2021-03-21,2810887
Ohio,,2021-03-22,2866528
Ohio,,2021-03-23,2903017
Ohio,,2021-03-24,2965678
Ohio,,2021-03-25,3031371
Ohio,,2021-03-26,3111035
Ohio,,2021-03-27,3198989
Ohio,,2021-03-28,3266675
Ohio,,2021-03-29,3324459
Ohio,,2021-03-30,3354361
Ohio,,2021-03-31,3399897
Ohio,,2021-04-01,3464729
Ohio,,2021-04-02,3544121
Ohio,,2021-04-03,3635530
Ohio,,2021-04-04,3710193
Ohio,,2021-04-05,3757736
Ohio,,2021-04-06,3782105
Ohio,,2021-04-07,3834469
Ohio,,2021-04-08,3900595
Ohio,,2021-04-09,3979349
Ohio,,2021-04-10,4051299
Ohio,,2021-04-11,4052665
Ohio,,2021-04-12,4167028
Ohio,,2021-04-13,4184700
Ohio,,2021-04-14,4223049
Ohio,,2021-04-15,4269197
Ohio,,2021-04-16,4317041
Ohio,,2021-04-17,4364057
Ohio,,2021-04-18,4406863
Ohio,,2021-04-19,4432951
Ohio,,2021-04-20,4451241
Ohio,,2021-04-21,4479233
Ohio,,2021-04-22,4509033
Ohio,,2021-04-23,4548910
Ohio,,2021-04-24,4578637
Ohio,,2021-04-25,4610653
Ohio,,2021-04-26,4630975
Ohio,,2021-04-27,4643330
Ohio,,2021-04-28,4664034
Ohio,,2021-04-29,4684613
Ohio,,2021-04-30,4720523
Ohio,,2021-05-01,4745686
Ohio,,2021-05-02,4767048
Ohio,,2021-05-03,4777810
Ohio,,2021-05-04,4783268
Ohio,,2021-05-05,4800092
Ohio,,2021-05-06,4820880
Ohio,,2021-05-07,4849517
Ohio,,2021-05-08,4868257
Ohio,,2021-05-09,4890014
Ohio,,2021-05-10,4898308
Ohio,,2021-05-11,4926014
Ohio,,2021-05-12,4943822
Ohio,,2021-05-13,4957157
Ohio,,2021-05-14,4978466
Ohio,,2021-05-15,4998843
Ohio,,2021-05-16,5027138
Ohio,,2021-05-17,5045592
Ohio,,2021-05-18,5059492
Ohio,,2021-05-19,5081857
Ohio,,2021-05-20,5112870
Ohio,,2021-05-21,5144102
Oklahoma,,2021-01-12,109045
Oklahoma,,2021-01-13,118786
Oklahoma,,2021-01-14,160035
Oklahoma,,2021-01-15,173162
Oklahoma,,2021-01-19,209687
Oklahoma,,2021-01-20,217690
Oklahoma,,2021-01-21,230902
Oklahoma,,2021-01-22,247954
Oklahoma,,2021-01-23,263315
Oklahoma,,2021-01-24,279283
Oklahoma,,2021-01-25,282679
Oklahoma,,2021-01-26,284799
Oklahoma,,2021-01-27,296308
Oklahoma,,2021-01-28,308458
Oklahoma,,2021-01-29,323625
Oklahoma,,2021-01-30,339382
Oklahoma,,2021-01-31,356891
Oklahoma,,2021-02-01,360670
Oklahoma,,2021-02-02,362529
Oklahoma,,2021-02-03,372020
Oklahoma,,2021-02-04,382044
Oklahoma,,2021-02-05,393313
Oklahoma,,2021-02-06,406359
Oklahoma,,2021-02-07,424612
Oklahoma,,2021-02-08,431499
Oklahoma,,2021-02-09,432422
Oklahoma,,2021-02-10,440614
Oklahoma,,2021-02-11,452166
Oklahoma,,2021-02-12,458056
Oklahoma,,2021-02-13,468199
Oklahoma,,2021-02-14,477378
Oklahoma,,2021-02-16,484478
Oklahoma,,2021-02-17,485563
Oklahoma,,2021-02-18,487252
Oklahoma,,2021-02-19,565691
Oklahoma,,2021-02-20,572876
Oklahoma,,2021-02-21,584493
Oklahoma,,2021-02-22,590545
Oklahoma,,2021-02-23,596443
Oklahoma,,2021-02-24,613865
Oklahoma,,2021-02-25,630696
Oklahoma,,2021-02-26,647372
Oklahoma,,2021-02-27,665948
Oklahoma,,2021-02-28,688342
Oklahoma,,2021-03-01,704200
Oklahoma,,2021-03-02,708140
Oklahoma,,2021-03-03,720959
Oklahoma,,2021-03-04,739525
Oklahoma,,2021-03-05,761033
Oklahoma,,2021-03-06,781746
Oklahoma,,2021-03-07,802893
Oklahoma,,2021-03-08,818496
Oklahoma,,2021-03-09,822520
Oklahoma,,2021-03-10,839508
Oklahoma,,2021-03-11,863480
Oklahoma,,2021-03-12,891158
Oklahoma,,2021-03-13,920680
Oklahoma,,2021-03-14,942162
Oklahoma,,2021-03-15,955816
Oklahoma,,2021-03-16,960142
Oklahoma,,2021-03-17,975627
Oklahoma,,2021-03-18,1000385
Oklahoma,,2021-03-19,1025111
Oklahoma,,2021-03-20,1047673
Oklahoma,,2021-03-21,1070180
Oklahoma,,2021-03-22,1081578
Oklahoma,,2021-03-23,1086326
Oklahoma,,2021-03-24,1111515
Oklahoma,,2021-03-25,1130532
Oklahoma,,2021-03-26,1152719
Oklahoma,,2021-03-27,1172868
Oklahoma,,2021-03-28,1192525
Oklahoma,,2021-03-29,1201827
Oklahoma,,2021-03-30,1206550
Oklahoma,,2021-03-31,1224792
Oklahoma,,2021-04-01,1243871
Oklahoma,,2021-04-02,1268778
Oklahoma,,2021-04-03,1290295
Oklahoma,,2021-04-04,1307768
Oklahoma,,2021-04-05,1315073
Oklahoma,,2021-04-06,1318146
Oklahoma,,2021-04-07,1335798
Oklahoma,,2021-04-08,1351773
Oklahoma,,2021-04-09,1368221
Oklahoma,,2021-04-10,1386123
Oklahoma,,2021-04-11,1402339
Oklahoma,,2021-04-12,1410306
Oklahoma,,2021-04-13,1414279
Oklahoma,,2021-04-14,1417964
Oklahoma,,2021-04-15,1428544
Oklahoma,,2021-04-16,1438343
Oklahoma,,2021-04-17,1447491
Oklahoma,,2021-04-18,1458109
Oklahoma,,2021-04-19,1469723
Oklahoma,,2021-04-20,1472062
Oklahoma,,2021-04-21,1478450
Oklahoma,,2021-04-22,1484401
Oklahoma,,2021-04-23,1489601
Oklahoma,,2021-04-24,1497014
Oklahoma,,2021-04-25,1503524
Oklahoma,,2021-04-26,1506745
Oklahoma,,2021-04-27,1508513
Oklahoma,,2021-04-28,1513189
Oklahoma,,2021-04-29,1518260
Oklahoma,,2021-04-30,1522909
Oklahoma,,2021-05-01,1529653
Oklahoma,,2021-05-02,1534782
Oklahoma,,2021-05-03,1536721
Oklahoma,,2021-05-04,1537843
Oklahoma,,2021-05-05,1542386
Oklahoma,,2021-05-06,1547206
Oklahoma,,2021-05-07,1551885
Oklahoma,,2021-05-08,1556613
Oklahoma,,2021-05-09,1560916
Oklahoma,,2021-05-10,1563343
Oklahoma,,2021-05-11,1564846
Oklahoma,,2021-05-12,1568102
Oklahoma,,2021-05-13,1571930
Oklahoma,,2021-05-14,1575654
Oklahoma,,2021-05-15,1580832
Oklahoma,,2021-05-16,1586955
Oklahoma,,2021-05-17,1589343
Oklahoma,,2021-05-18,1591345
Oklahoma,,2021-05-19,1595677
Oklahoma,,2021-05-20,1602200
Oklahoma,,2021-05-21,1608059
Oregon,,2021-01-12,99594
Oregon,,2021-01-13,107843
Oregon,,2021-01-14,119980
Oregon,,2021-01-15,133091
Oregon,,2021-01-19,192550
Oregon,,2021-01-20,192550
Oregon,,2021-01-21,192550
Oregon,,2021-01-22,218413
Oregon,,2021-01-23,231606
Oregon,,2021-01-24,244669
Oregon,,2021-01-25,257296
Oregon,,2021-01-26,263167
Oregon,,2021-01-27,276200
Oregon,,2021-01-28,285528
Oregon,,2021-01-29,299508
Oregon,,2021-01-30,314964
Oregon,,2021-01-31,331692
Oregon,,2021-02-01,342827
Oregon,,2021-02-02,353035
Oregon,,2021-02-03,361249
Oregon,,2021-02-04,369704
Oregon,,2021-02-05,378078
Oregon,,2021-02-06,389513
Oregon,,2021-02-07,400019
Oregon,,2021-02-08,412660
Oregon,,2021-02-09,425086
Oregon,,2021-02-10,434561
Oregon,,2021-02-11,434561
Oregon,,2021-02-12,434561
Oregon,,2021-02-13,466801
Oregon,,2021-02-14,475841
Oregon,,2021-02-16,483103
Oregon,,2021-02-17,487286
Oregon,,2021-02-18,496092
Oregon,,2021-02-19,529837
Oregon,,2021-02-20,541691
Oregon,,2021-02-21,552058
Oregon,,2021-02-22,558708
Oregon,,2021-02-23,566952
Oregon,,2021-02-24,567693
Oregon,,2021-02-25,578441
Oregon,,2021-02-26,595929
Oregon,,2021-02-27,616134
Oregon,,2021-02-28,632080
Oregon,,2021-03-01,650472
Oregon,,2021-03-02,659018
Oregon,,2021-03-03,666187
Oregon,,2021-03-04,677995
Oregon,,2021-03-05,690687
Oregon,,2021-03-06,718580
Oregon,,2021-03-07,742710
Oregon,,2021-03-08,760168
Oregon,,2021-03-09,773967
Oregon,,2021-03-10,784943
Oregon,,2021-03-11,785467
Oregon,,2021-03-12,806341
Oregon,,2021-03-13,847034
Oregon,,2021-03-14,870504
Oregon,,2021-03-15,888090
Oregon,,2021-03-16,905439
Oregon,,2021-03-17,906252
Oregon,,2021-03-18,918539
Oregon,,2021-03-19,952346
Oregon,,2021-03-20,978493
Oregon,,2021-03-21,1004599
Oregon,,2021-03-22,1019809
Oregon,,2021-03-23,1032205
Oregon,,2021-03-24,1044742
Oregon,,2021-03-25,1067154
Oregon,,2021-03-26,1095410
Oregon,,2021-03-27,1120893
Oregon,,2021-03-28,1141447
Oregon,,2021-03-29,1158213
Oregon,,2021-03-30,1169185
Oregon,,2021-03-31,1187225
Oregon,,2021-04-01,1211160
Oregon,,2021-04-02,1242974
Oregon,,2021-04-03,1270002
Oregon,,2021-04-04,1297163
Oregon,,2021-04-05,1315090
Oregon,,2021-04-06,1327236
Oregon,,2021-04-07,1349522
Oregon,,2021-04-08,1372306
Oregon,,2021-04-09,1406840
Oregon,,2021-04-10,1437634
Oregon,,2021-04-11,1473448
Oregon,,2021-04-12,1496348
Oregon,,2021-04-13,1512819
Oregon,,2021-04-14,1534466
Oregon,,2021-04-15,1558998
Oregon,,2021-04-16,1583802
Oregon,,2021-04-17,1610356
Oregon,,2021-04-18,1637060
Oregon,,2021-04-19,1657107
Oregon,,2021-04-20,1670343
Oregon,,2021-04-21,1685787
Oregon,,2021-04-22,1686522
Oregon,,2021-04-23,1729523
Oregon,,2021-04-24,1754218
Oregon,,2021-04-25,1781648
Oregon,,2021-04-26,1797595
Oregon,,2021-04-27,1811978
Oregon,,2021-04-28,1827620
Oregon,,2021-04-29,1848204
Oregon,,2021-04-30,1869063
Oregon,,2021-05-01,1870231
Oregon,,2021-05-02,1914321
Oregon,,2021-05-03,1927088
Oregon,,2021-05-04,1936421
Oregon,,2021-05-05,1947073
Oregon,,2021-05-06,1962341
Oregon,,2021-05-07,1979576
Oregon,,2021-05-08,2004331
Oregon,,2021-05-09,2030348
Oregon,,2021-05-10,2046143
Oregon,,2021-05-11,2060754
Oregon,,2021-05-12,2072983
Oregon,,2021-05-13,2084544
Oregon,,2021-05-14,2096501
Oregon,,2021-05-15,2112050
Oregon,,2021-05-16,2129818
Oregon,,2021-05-17,2140584
Oregon,,2021-05-18,2152671
Oregon,,2021-05-19,2165015
Oregon,,2021-05-20,2176585
Oregon,,2021-05-21,2193956
Pennsylvania,,2021-01-12,266288
Pennsylvania,,2021-01-13,285938
Pennsylvania,,2021-01-14,353821
Pennsylvania,,2021-01-15,380727
Pennsylvania,,2021-01-19,464339
Pennsylvania,,2021-01-20,482791
Pennsylvania,,2021-01-21,508391
Pennsylvania,,2021-01-22,539431
Pennsylvania,,2021-01-23,572228
Pennsylvania,,2021-01-24,611359
Pennsylvania,,2021-01-25,639526
Pennsylvania,,2021-01-26,657711
Pennsylvania,,2021-01-27,693731
Pennsylvania,,2021-01-28,695656
Pennsylvania,,2021-01-29,777260
Pennsylvania,,2021-01-30,819889
Pennsylvania,,2021-01-31,862021
Pennsylvania,,2021-02-01,900237
Pennsylvania,,2021-02-02,916235
Pennsylvania,,2021-02-03,917497
Pennsylvania,,2021-02-04,958587
Pennsylvania,,2021-02-05,993076
Pennsylvania,,2021-02-06,1036395
Pennsylvania,,2021-02-07,1082700
Pennsylvania,,2021-02-08,1108626
Pennsylvania,,2021-02-09,1134099
Pennsylvania,,2021-02-10,1176825
Pennsylvania,,2021-02-11,1215755
Pennsylvania,,2021-02-12,1264215
Pennsylvania,,2021-02-13,1269266
Pennsylvania,,2021-02-14,1363250
Pennsylvania,,2021-02-16,1369992
Pennsylvania,,2021-02-17,1445138
Pennsylvania,,2021-02-18,1478146
Pennsylvania,,2021-02-19,1601176
Pennsylvania,,2021-02-20,1628681
Pennsylvania,,2021-02-21,1667727
Pennsylvania,,2021-02-22,1699811
Pennsylvania,,2021-02-23,1710379
Pennsylvania,,2021-02-24,1731971
Pennsylvania,,2021-02-25,1766202
Pennsylvania,,2021-02-26,1804661
Pennsylvania,,2021-02-27,1868724
Pennsylvania,,2021-02-28,1911844
Pennsylvania,,2021-03-01,1956197
Pennsylvania,,2021-03-02,1991624
Pennsylvania,,2021-03-03,2027725
Pennsylvania,,2021-03-04,2080306
Pennsylvania,,2021-03-05,2174827
Pennsylvania,,2021-03-06,2257020
Pennsylvania,,2021-03-07,2274225
Pennsylvania,,2021-03-08,2289199
Pennsylvania,,2021-03-09,2401448
Pennsylvania,,2021-03-10,2470284
Pennsylvania,,2021-03-11,2530355
Pennsylvania,,2021-03-12,2548224
Pennsylvania,,2021-03-13,2751412
Pennsylvania,,2021-03-14,2812196
Pennsylvania,,2021-03-15,2862957
Pennsylvania,,2021-03-16,2901757
Pennsylvania,,2021-03-17,3012928
Pennsylvania,,2021-03-18,3087042
Pennsylvania,,2021-03-19,3104875
Pennsylvania,,2021-03-20,3124834
Pennsylvania,,2021-03-21,3130512
Pennsylvania,,2021-03-22,3209843
Pennsylvania,,2021-03-23,3481464
Pennsylvania,,2021-03-24,3578990
Pennsylvania,,2021-03-25,3601385
Pennsylvania,,2021-03-26,3739501
Pennsylvania,,2021-03-27,3842037
Pennsylvania,,2021-03-28,3917341
Pennsylvania,,2021-03-29,3971897
Pennsylvania,,2021-03-30,4003172
Pennsylvania,,2021-03-31,4071410
Pennsylvania,,2021-04-01,4153159
Pennsylvania,,2021-04-02,4283487
Pennsylvania,,2021-04-03,4383439
Pennsylvania,,2021-04-04,4457192
Pennsylvania,,2021-04-05,4505442
Pennsylvania,,2021-04-06,4528588
Pennsylvania,,2021-04-07,4537537
Pennsylvania,,2021-04-08,4552690
Pennsylvania,,2021-04-09,4607194
Pennsylvania,,2021-04-10,4926401
Pennsylvania,,2021-04-11,4986237
Pennsylvania,,2021-04-12,5059892
Pennsylvania,,2021-04-13,5129217
